Cycle start time,Cycle end time,Cycle timezone,Question text,Answered yes,Notes
2023-02-09 01:55:02,2023-02-10 03:32:38,UTC-05:00,Have any caffeine? ,true,
2023-02-09 01:55:02,2023-02-10 03:32:38,UTC-05:00,Feel energized throughout the day?,false,
2023-02-09 01:55:02,2023-02-10 03:32:38,UTC-05:00,Felt recovered?,false,
2023-02-09 01:55:02,2023-02-10 03:32:38,UTC-05:00,Experience any irritability?,false,
2023-02-09 01:55:02,2023-02-10 03:32:38,UTC-05:00,Eat any food close to bedtime?,false,
2023-02-09 01:55:02,2023-02-10 03:32:38,UTC-05:00,Used marijuana,true,
2023-02-09 01:55:02,2023-02-10 03:32:38,UTC-05:00,Spend time outdoors?,false,
2023-02-09 01:55:02,2023-02-10 03:32:38,UTC-05:00,Engage in sexual activity?,false,
2023-02-09 01:55:02,2023-02-10 03:32:38,UTC-05:00,Share your bed?,false,
2023-02-09 01:55:02,2023-02-10 03:32:38,UTC-05:00,Use a steam room?,false,
2023-02-09 01:55:02,2023-02-10 03:32:38,UTC-05:00,Spend time stretching?,false,
2023-02-09 01:55:02,2023-02-10 03:32:38,UTC-05:00,Watch the sunset?,false,
2023-02-09 01:55:02,2023-02-10 03:32:38,UTC-05:00,Took a vacation day?,false,
2023-02-09 01:55:02,2023-02-10 03:32:38,UTC-05:00,Work from home?,false,
2023-02-08 01:35:17,2023-02-09 01:55:02,UTC-05:00,Traveled on a plane,false,
2023-02-08 01:35:17,2023-02-09 01:55:02,UTC-05:00,Have any alcoholic drinks?,true,
2023-02-08 01:35:17,2023-02-09 01:55:02,UTC-05:00,Have any caffeine? ,true,
2023-02-08 01:35:17,2023-02-09 01:55:02,UTC-05:00,Feel energized throughout the day?,false,
2023-02-08 01:35:17,2023-02-09 01:55:02,UTC-05:00,Felt recovered?,false,
2023-02-08 01:35:17,2023-02-09 01:55:02,UTC-05:00,Experience any irritability?,false,
2023-02-08 01:35:17,2023-02-09 01:55:02,UTC-05:00,Eat any food close to bedtime?,true,
2023-02-08 01:35:17,2023-02-09 01:55:02,UTC-05:00,Used marijuana,true,
2023-02-08 01:35:17,2023-02-09 01:55:02,UTC-05:00,Spend time outdoors?,false,
2023-02-08 01:35:17,2023-02-09 01:55:02,UTC-05:00,Engage in sexual activity?,false,
2023-02-08 01:35:17,2023-02-09 01:55:02,UTC-05:00,Share your bed?,false,
2023-02-08 01:35:17,2023-02-09 01:55:02,UTC-05:00,Use a steam room?,false,
2023-02-08 01:35:17,2023-02-09 01:55:02,UTC-05:00,Spend time stretching?,false,
2023-02-08 01:35:17,2023-02-09 01:55:02,UTC-05:00,Watch the sunset?,false,
2023-02-08 01:35:17,2023-02-09 01:55:02,UTC-05:00,Took a vacation day?,false,
2023-02-08 01:35:17,2023-02-09 01:55:02,UTC-05:00,Work from home?,false,
2023-02-07 01:17:53,2023-02-08 01:35:17,UTC-05:00,Traveled on a plane,false,
2023-02-07 01:17:53,2023-02-08 01:35:17,UTC-05:00,Have any alcoholic drinks?,true,
2023-02-07 01:17:53,2023-02-08 01:35:17,UTC-05:00,Have any caffeine? ,true,
2023-02-07 01:17:53,2023-02-08 01:35:17,UTC-05:00,Feel energized throughout the day?,false,
2023-02-07 01:17:53,2023-02-08 01:35:17,UTC-05:00,Felt recovered?,false,
2023-02-07 01:17:53,2023-02-08 01:35:17,UTC-05:00,Experience any irritability?,false,
2023-02-07 01:17:53,2023-02-08 01:35:17,UTC-05:00,Eat any food close to bedtime?,true,
2023-02-07 01:17:53,2023-02-08 01:35:17,UTC-05:00,Used marijuana,true,
2023-02-07 01:17:53,2023-02-08 01:35:17,UTC-05:00,Spend time outdoors?,false,
2023-02-07 01:17:53,2023-02-08 01:35:17,UTC-05:00,Engage in sexual activity?,false,
2023-02-07 01:17:53,2023-02-08 01:35:17,UTC-05:00,Share your bed?,false,
2023-02-07 01:17:53,2023-02-08 01:35:17,UTC-05:00,Use a steam room?,false,
2023-02-07 01:17:53,2023-02-08 01:35:17,UTC-05:00,Spend time stretching?,false,
2023-02-07 01:17:53,2023-02-08 01:35:17,UTC-05:00,Watch the sunset?,false,
2023-02-07 01:17:53,2023-02-08 01:35:17,UTC-05:00,Took a vacation day?,false,
2023-02-07 01:17:53,2023-02-08 01:35:17,UTC-05:00,Work from home?,false,
2023-02-06 00:24:58,2023-02-07 01:17:53,UTC-05:00,Traveled on a plane,false,
2023-02-06 00:24:58,2023-02-07 01:17:53,UTC-05:00,Have any alcoholic drinks?,true,
2023-02-06 00:24:58,2023-02-07 01:17:53,UTC-05:00,Have any caffeine? ,true,
2023-02-06 00:24:58,2023-02-07 01:17:53,UTC-05:00,Feel energized throughout the day?,false,
2023-02-06 00:24:58,2023-02-07 01:17:53,UTC-05:00,Felt recovered?,false,
2023-02-06 00:24:58,2023-02-07 01:17:53,UTC-05:00,Experience any irritability?,false,
2023-02-06 00:24:58,2023-02-07 01:17:53,UTC-05:00,Eat any food close to bedtime?,true,
2023-02-06 00:24:58,2023-02-07 01:17:53,UTC-05:00,Used marijuana,true,
2023-02-06 00:24:58,2023-02-07 01:17:53,UTC-05:00,Spend time outdoors?,false,
2023-02-06 00:24:58,2023-02-07 01:17:53,UTC-05:00,Engage in sexual activity?,false,
2023-02-06 00:24:58,2023-02-07 01:17:53,UTC-05:00,Share your bed?,false,
2023-02-06 00:24:58,2023-02-07 01:17:53,UTC-05:00,Use a steam room?,false,
2023-02-06 00:24:58,2023-02-07 01:17:53,UTC-05:00,Spend time stretching?,false,
2023-02-06 00:24:58,2023-02-07 01:17:53,UTC-05:00,Watch the sunset?,false,
2023-02-06 00:24:58,2023-02-07 01:17:53,UTC-05:00,Took a vacation day?,false,
2023-02-06 00:24:58,2023-02-07 01:17:53,UTC-05:00,Work from home?,false,
2023-02-05 05:20:57,2023-02-06 00:24:58,UTC-05:00,Traveled on a plane,false,
2023-02-05 05:20:57,2023-02-06 00:24:58,UTC-05:00,Have any alcoholic drinks?,true,
2023-02-05 05:20:57,2023-02-06 00:24:58,UTC-05:00,Have any caffeine? ,true,
2023-02-05 05:20:57,2023-02-06 00:24:58,UTC-05:00,Feel energized throughout the day?,false,
2023-02-05 05:20:57,2023-02-06 00:24:58,UTC-05:00,Felt recovered?,false,
2023-02-05 05:20:57,2023-02-06 00:24:58,UTC-05:00,Experience any irritability?,false,
2023-02-05 05:20:57,2023-02-06 00:24:58,UTC-05:00,Eat any food close to bedtime?,false,
2023-02-05 05:20:57,2023-02-06 00:24:58,UTC-05:00,Used marijuana,true,
2023-02-05 05:20:57,2023-02-06 00:24:58,UTC-05:00,Spend time outdoors?,false,
2023-02-05 05:20:57,2023-02-06 00:24:58,UTC-05:00,Engage in sexual activity?,false,
2023-02-05 05:20:57,2023-02-06 00:24:58,UTC-05:00,Share your bed?,false,
2023-02-05 05:20:57,2023-02-06 00:24:58,UTC-05:00,Use a steam room?,false,
2023-02-05 05:20:57,2023-02-06 00:24:58,UTC-05:00,Spend time stretching?,false,
2023-02-05 05:20:57,2023-02-06 00:24:58,UTC-05:00,Watch the sunset?,false,
2023-02-05 05:20:57,2023-02-06 00:24:58,UTC-05:00,Took a vacation day?,false,
2023-02-05 05:20:57,2023-02-06 00:24:58,UTC-05:00,Work from home?,false,
2023-02-04 02:58:10,2023-02-05 05:20:57,UTC-05:00,Traveled on a plane,false,
2023-02-04 02:58:10,2023-02-05 05:20:57,UTC-05:00,Have any alcoholic drinks?,true,
2023-02-04 02:58:10,2023-02-05 05:20:57,UTC-05:00,Have any caffeine? ,false,
2023-02-04 02:58:10,2023-02-05 05:20:57,UTC-05:00,Feel energized throughout the day?,false,
2023-02-04 02:58:10,2023-02-05 05:20:57,UTC-05:00,Felt recovered?,false,
2023-02-04 02:58:10,2023-02-05 05:20:57,UTC-05:00,Experience any irritability?,false,
2023-02-04 02:58:10,2023-02-05 05:20:57,UTC-05:00,Eat any food close to bedtime?,false,
2023-02-04 02:58:10,2023-02-05 05:20:57,UTC-05:00,Used marijuana,false,
2023-02-04 02:58:10,2023-02-05 05:20:57,UTC-05:00,Spend time outdoors?,false,
2023-02-04 02:58:10,2023-02-05 05:20:57,UTC-05:00,Engage in sexual activity?,true,
2023-02-04 02:58:10,2023-02-05 05:20:57,UTC-05:00,Share your bed?,true,
2023-02-04 02:58:10,2023-02-05 05:20:57,UTC-05:00,Use a steam room?,false,
2023-02-04 02:58:10,2023-02-05 05:20:57,UTC-05:00,Spend time stretching?,false,
2023-02-04 02:58:10,2023-02-05 05:20:57,UTC-05:00,Watch the sunset?,false,
2023-02-04 02:58:10,2023-02-05 05:20:57,UTC-05:00,Took a vacation day?,false,
2023-02-04 02:58:10,2023-02-05 05:20:57,UTC-05:00,Work from home?,false,
2023-02-03 04:17:53,2023-02-04 02:58:10,UTC-05:00,Traveled on a plane,false,
2023-02-03 04:17:53,2023-02-04 02:58:10,UTC-05:00,Have any alcoholic drinks?,true,
2023-02-03 04:17:53,2023-02-04 02:58:10,UTC-05:00,Have any caffeine? ,true,
2023-02-03 04:17:53,2023-02-04 02:58:10,UTC-05:00,Feel energized throughout the day?,false,
2023-02-03 04:17:53,2023-02-04 02:58:10,UTC-05:00,Felt recovered?,false,
2023-02-03 04:17:53,2023-02-04 02:58:10,UTC-05:00,Experience any irritability?,false,
2023-02-03 04:17:53,2023-02-04 02:58:10,UTC-05:00,Eat any food close to bedtime?,false,
2023-02-03 04:17:53,2023-02-04 02:58:10,UTC-05:00,Used marijuana,true,
2023-02-03 04:17:53,2023-02-04 02:58:10,UTC-05:00,Spend time outdoors?,false,
2023-02-03 04:17:53,2023-02-04 02:58:10,UTC-05:00,Engage in sexual activity?,false,
2023-02-03 04:17:53,2023-02-04 02:58:10,UTC-05:00,Share your bed?,false,
2023-02-03 04:17:53,2023-02-04 02:58:10,UTC-05:00,Use a steam room?,false,
2023-02-03 04:17:53,2023-02-04 02:58:10,UTC-05:00,Spend time stretching?,false,
2023-02-03 04:17:53,2023-02-04 02:58:10,UTC-05:00,Watch the sunset?,false,
2023-02-03 04:17:53,2023-02-04 02:58:10,UTC-05:00,Took a vacation day?,false,
2023-02-03 04:17:53,2023-02-04 02:58:10,UTC-05:00,Work from home?,false,
2023-02-02 02:21:32,2023-02-03 04:17:53,UTC-05:00,Traveled on a plane,false,
2023-02-02 02:21:32,2023-02-03 04:17:53,UTC-05:00,Have any alcoholic drinks?,true,
2023-02-02 02:21:32,2023-02-03 04:17:53,UTC-05:00,Have any caffeine? ,true,
2023-02-02 02:21:32,2023-02-03 04:17:53,UTC-05:00,Feel energized throughout the day?,false,
2023-02-02 02:21:32,2023-02-03 04:17:53,UTC-05:00,Felt recovered?,false,
2023-02-02 02:21:32,2023-02-03 04:17:53,UTC-05:00,Experience any irritability?,false,
2023-02-02 02:21:32,2023-02-03 04:17:53,UTC-05:00,Eat any food close to bedtime?,false,
2023-02-02 02:21:32,2023-02-03 04:17:53,UTC-05:00,Used marijuana,true,
2023-02-02 02:21:32,2023-02-03 04:17:53,UTC-05:00,Spend time outdoors?,false,
2023-02-02 02:21:32,2023-02-03 04:17:53,UTC-05:00,Engage in sexual activity?,false,
2023-02-02 02:21:32,2023-02-03 04:17:53,UTC-05:00,Share your bed?,false,
2023-02-02 02:21:32,2023-02-03 04:17:53,UTC-05:00,Use a steam room?,false,
2023-02-02 02:21:32,2023-02-03 04:17:53,UTC-05:00,Spend time stretching?,false,
2023-02-02 02:21:32,2023-02-03 04:17:53,UTC-05:00,Watch the sunset?,false,
2023-02-02 02:21:32,2023-02-03 04:17:53,UTC-05:00,Took a vacation day?,false,
2023-02-02 02:21:32,2023-02-03 04:17:53,UTC-05:00,Work from home?,false,
2023-02-01 00:57:28,2023-02-02 02:21:32,UTC-05:00,Traveled on a plane,false,
2023-02-01 00:57:28,2023-02-02 02:21:32,UTC-05:00,Have any alcoholic drinks?,true,
2023-02-01 00:57:28,2023-02-02 02:21:32,UTC-05:00,Have any caffeine? ,true,
2023-02-01 00:57:28,2023-02-02 02:21:32,UTC-05:00,Feel energized throughout the day?,true,
2023-02-01 00:57:28,2023-02-02 02:21:32,UTC-05:00,Felt recovered?,false,
2023-02-01 00:57:28,2023-02-02 02:21:32,UTC-05:00,Experience any irritability?,false,
2023-02-01 00:57:28,2023-02-02 02:21:32,UTC-05:00,Eat any food close to bedtime?,false,
2023-02-01 00:57:28,2023-02-02 02:21:32,UTC-05:00,Used marijuana,true,
2023-02-01 00:57:28,2023-02-02 02:21:32,UTC-05:00,Spend time outdoors?,false,
2023-02-01 00:57:28,2023-02-02 02:21:32,UTC-05:00,Engage in sexual activity?,false,
2023-02-01 00:57:28,2023-02-02 02:21:32,UTC-05:00,Share your bed?,false,
2023-02-01 00:57:28,2023-02-02 02:21:32,UTC-05:00,Use a steam room?,false,
2023-02-01 00:57:28,2023-02-02 02:21:32,UTC-05:00,Spend time stretching?,false,
2023-02-01 00:57:28,2023-02-02 02:21:32,UTC-05:00,Watch the sunset?,false,
2023-02-01 00:57:28,2023-02-02 02:21:32,UTC-05:00,Took a vacation day?,false,
2023-02-01 00:57:28,2023-02-02 02:21:32,UTC-05:00,Work from home?,false,
2023-01-31 00:29:53,2023-02-01 00:57:28,UTC-05:00,Traveled on a plane,false,
2023-01-31 00:29:53,2023-02-01 00:57:28,UTC-05:00,Have any alcoholic drinks?,true,
2023-01-31 00:29:53,2023-02-01 00:57:28,UTC-05:00,Have any caffeine? ,true,
2023-01-31 00:29:53,2023-02-01 00:57:28,UTC-05:00,Feel energized throughout the day?,false,
2023-01-31 00:29:53,2023-02-01 00:57:28,UTC-05:00,Felt recovered?,false,
2023-01-31 00:29:53,2023-02-01 00:57:28,UTC-05:00,Experience any irritability?,false,
2023-01-31 00:29:53,2023-02-01 00:57:28,UTC-05:00,Eat any food close to bedtime?,false,
2023-01-31 00:29:53,2023-02-01 00:57:28,UTC-05:00,Used marijuana,true,
2023-01-31 00:29:53,2023-02-01 00:57:28,UTC-05:00,Spend time outdoors?,false,
2023-01-31 00:29:53,2023-02-01 00:57:28,UTC-05:00,Engage in sexual activity?,false,
2023-01-31 00:29:53,2023-02-01 00:57:28,UTC-05:00,Share your bed?,false,
2023-01-31 00:29:53,2023-02-01 00:57:28,UTC-05:00,Use a steam room?,false,
2023-01-31 00:29:53,2023-02-01 00:57:28,UTC-05:00,Spend time stretching?,false,
2023-01-31 00:29:53,2023-02-01 00:57:28,UTC-05:00,Watch the sunset?,false,
2023-01-31 00:29:53,2023-02-01 00:57:28,UTC-05:00,Took a vacation day?,false,
2023-01-31 00:29:53,2023-02-01 00:57:28,UTC-05:00,Work from home?,false,
2023-01-30 00:12:25,2023-01-31 00:29:53,UTC-05:00,Traveled on a plane,false,
2023-01-30 00:12:25,2023-01-31 00:29:53,UTC-05:00,Have any alcoholic drinks?,false,
2023-01-30 00:12:25,2023-01-31 00:29:53,UTC-05:00,Have any caffeine? ,true,
2023-01-30 00:12:25,2023-01-31 00:29:53,UTC-05:00,Feel energized throughout the day?,false,
2023-01-30 00:12:25,2023-01-31 00:29:53,UTC-05:00,Felt recovered?,false,
2023-01-30 00:12:25,2023-01-31 00:29:53,UTC-05:00,Experience any irritability?,false,
2023-01-30 00:12:25,2023-01-31 00:29:53,UTC-05:00,Eat any food close to bedtime?,false,
2023-01-30 00:12:25,2023-01-31 00:29:53,UTC-05:00,Used marijuana,true,
2023-01-30 00:12:25,2023-01-31 00:29:53,UTC-05:00,Spend time outdoors?,false,
2023-01-30 00:12:25,2023-01-31 00:29:53,UTC-05:00,Engage in sexual activity?,false,
2023-01-30 00:12:25,2023-01-31 00:29:53,UTC-05:00,Share your bed?,false,
2023-01-30 00:12:25,2023-01-31 00:29:53,UTC-05:00,Use a steam room?,false,
2023-01-30 00:12:25,2023-01-31 00:29:53,UTC-05:00,Spend time stretching?,false,
2023-01-30 00:12:25,2023-01-31 00:29:53,UTC-05:00,Watch the sunset?,false,
2023-01-30 00:12:25,2023-01-31 00:29:53,UTC-05:00,Took a vacation day?,false,
2023-01-30 00:12:25,2023-01-31 00:29:53,UTC-05:00,Work from home?,false,
2023-01-29 03:33:11,2023-01-30 00:12:25,UTC-05:00,Traveled on a plane,false,
2023-01-29 03:33:11,2023-01-30 00:12:25,UTC-05:00,Have any alcoholic drinks?,true,
2023-01-29 03:33:11,2023-01-30 00:12:25,UTC-05:00,Have any caffeine? ,true,
2023-01-29 03:33:11,2023-01-30 00:12:25,UTC-05:00,Feel energized throughout the day?,false,
2023-01-29 03:33:11,2023-01-30 00:12:25,UTC-05:00,Felt recovered?,false,
2023-01-29 03:33:11,2023-01-30 00:12:25,UTC-05:00,Experience any irritability?,false,
2023-01-29 03:33:11,2023-01-30 00:12:25,UTC-05:00,Eat any food close to bedtime?,false,
2023-01-29 03:33:11,2023-01-30 00:12:25,UTC-05:00,Used marijuana,true,
2023-01-29 03:33:11,2023-01-30 00:12:25,UTC-05:00,Spend time outdoors?,true,
2023-01-29 03:33:11,2023-01-30 00:12:25,UTC-05:00,Engage in sexual activity?,false,
2023-01-29 03:33:11,2023-01-30 00:12:25,UTC-05:00,Share your bed?,true,
2023-01-29 03:33:11,2023-01-30 00:12:25,UTC-05:00,Use a steam room?,false,
2023-01-29 03:33:11,2023-01-30 00:12:25,UTC-05:00,Spend time stretching?,false,
2023-01-29 03:33:11,2023-01-30 00:12:25,UTC-05:00,Watch the sunset?,false,
2023-01-29 03:33:11,2023-01-30 00:12:25,UTC-05:00,Took a vacation day?,false,
2023-01-29 03:33:11,2023-01-30 00:12:25,UTC-05:00,Work from home?,false,
2023-01-28 03:14:57,2023-01-29 03:33:11,UTC-05:00,Traveled on a plane,false,
2023-01-28 03:14:57,2023-01-29 03:33:11,UTC-05:00,Have any alcoholic drinks?,true,
2023-01-28 03:14:57,2023-01-29 03:33:11,UTC-05:00,Have any caffeine? ,true,
2023-01-28 03:14:57,2023-01-29 03:33:11,UTC-05:00,Feel energized throughout the day?,true,
2023-01-28 03:14:57,2023-01-29 03:33:11,UTC-05:00,Felt recovered?,false,
2023-01-28 03:14:57,2023-01-29 03:33:11,UTC-05:00,Experience any irritability?,false,
2023-01-28 03:14:57,2023-01-29 03:33:11,UTC-05:00,Eat any food close to bedtime?,false,
2023-01-28 03:14:57,2023-01-29 03:33:11,UTC-05:00,Used marijuana,true,
2023-01-28 03:14:57,2023-01-29 03:33:11,UTC-05:00,Spend time outdoors?,false,
2023-01-28 03:14:57,2023-01-29 03:33:11,UTC-05:00,Engage in sexual activity?,false,
2023-01-28 03:14:57,2023-01-29 03:33:11,UTC-05:00,Share your bed?,false,
2023-01-28 03:14:57,2023-01-29 03:33:11,UTC-05:00,Use a steam room?,false,
2023-01-28 03:14:57,2023-01-29 03:33:11,UTC-05:00,Spend time stretching?,false,
2023-01-28 03:14:57,2023-01-29 03:33:11,UTC-05:00,Watch the sunset?,false,
2023-01-28 03:14:57,2023-01-29 03:33:11,UTC-05:00,Took a vacation day?,false,
2023-01-28 03:14:57,2023-01-29 03:33:11,UTC-05:00,Work from home?,false,
2023-01-27 01:21:18,2023-01-28 03:14:57,UTC-05:00,Traveled on a plane,false,
2023-01-27 01:21:18,2023-01-28 03:14:57,UTC-05:00,Have any alcoholic drinks?,true,
2023-01-27 01:21:18,2023-01-28 03:14:57,UTC-05:00,Have any caffeine? ,true,
2023-01-27 01:21:18,2023-01-28 03:14:57,UTC-05:00,Feel energized throughout the day?,false,
2023-01-27 01:21:18,2023-01-28 03:14:57,UTC-05:00,Felt recovered?,false,
2023-01-27 01:21:18,2023-01-28 03:14:57,UTC-05:00,Experience any irritability?,false,
2023-01-27 01:21:18,2023-01-28 03:14:57,UTC-05:00,Eat any food close to bedtime?,false,
2023-01-27 01:21:18,2023-01-28 03:14:57,UTC-05:00,Used marijuana,true,
2023-01-27 01:21:18,2023-01-28 03:14:57,UTC-05:00,Spend time outdoors?,false,
2023-01-27 01:21:18,2023-01-28 03:14:57,UTC-05:00,Engage in sexual activity?,false,
2023-01-27 01:21:18,2023-01-28 03:14:57,UTC-05:00,Share your bed?,false,
2023-01-27 01:21:18,2023-01-28 03:14:57,UTC-05:00,Use a steam room?,false,
2023-01-27 01:21:18,2023-01-28 03:14:57,UTC-05:00,Spend time stretching?,false,
2023-01-27 01:21:18,2023-01-28 03:14:57,UTC-05:00,Watch the sunset?,false,
2023-01-27 01:21:18,2023-01-28 03:14:57,UTC-05:00,Took a vacation day?,false,
2023-01-27 01:21:18,2023-01-28 03:14:57,UTC-05:00,Work from home?,false,
2023-01-26 02:07:54,2023-01-27 01:21:18,UTC-05:00,Traveled on a plane,false,
2023-01-26 02:07:54,2023-01-27 01:21:18,UTC-05:00,Have any alcoholic drinks?,true,
2023-01-26 02:07:54,2023-01-27 01:21:18,UTC-05:00,Have any caffeine? ,true,
2023-01-26 02:07:54,2023-01-27 01:21:18,UTC-05:00,Feel energized throughout the day?,false,
2023-01-26 02:07:54,2023-01-27 01:21:18,UTC-05:00,Felt recovered?,false,
2023-01-26 02:07:54,2023-01-27 01:21:18,UTC-05:00,Experience any irritability?,false,
2023-01-26 02:07:54,2023-01-27 01:21:18,UTC-05:00,Eat any food close to bedtime?,false,
2023-01-26 02:07:54,2023-01-27 01:21:18,UTC-05:00,Used marijuana,true,
2023-01-26 02:07:54,2023-01-27 01:21:18,UTC-05:00,Spend time outdoors?,false,
2023-01-26 02:07:54,2023-01-27 01:21:18,UTC-05:00,Engage in sexual activity?,false,
2023-01-26 02:07:54,2023-01-27 01:21:18,UTC-05:00,Share your bed?,false,
2023-01-26 02:07:54,2023-01-27 01:21:18,UTC-05:00,Use a steam room?,false,
2023-01-26 02:07:54,2023-01-27 01:21:18,UTC-05:00,Spend time stretching?,false,
2023-01-26 02:07:54,2023-01-27 01:21:18,UTC-05:00,Watch the sunset?,false,
2023-01-26 02:07:54,2023-01-27 01:21:18,UTC-05:00,Took a vacation day?,false,
2023-01-26 02:07:54,2023-01-27 01:21:18,UTC-05:00,Work from home?,false,
2023-01-25 02:28:03,2023-01-26 02:07:54,UTC-05:00,Traveled on a plane,true,
2023-01-25 02:28:03,2023-01-26 02:07:54,UTC-05:00,Have any alcoholic drinks?,true,
2023-01-25 02:28:03,2023-01-26 02:07:54,UTC-05:00,Have any caffeine? ,true,
2023-01-25 02:28:03,2023-01-26 02:07:54,UTC-05:00,Feel energized throughout the day?,false,
2023-01-25 02:28:03,2023-01-26 02:07:54,UTC-05:00,Felt recovered?,false,
2023-01-25 02:28:03,2023-01-26 02:07:54,UTC-05:00,Experience any irritability?,false,
2023-01-25 02:28:03,2023-01-26 02:07:54,UTC-05:00,Eat any food close to bedtime?,false,
2023-01-25 02:28:03,2023-01-26 02:07:54,UTC-05:00,Used marijuana,true,
2023-01-25 02:28:03,2023-01-26 02:07:54,UTC-05:00,Spend time outdoors?,false,
2023-01-25 02:28:03,2023-01-26 02:07:54,UTC-05:00,Engage in sexual activity?,false,
2023-01-25 02:28:03,2023-01-26 02:07:54,UTC-05:00,Share your bed?,false,
2023-01-25 02:28:03,2023-01-26 02:07:54,UTC-05:00,Use a steam room?,false,
2023-01-25 02:28:03,2023-01-26 02:07:54,UTC-05:00,Spend time stretching?,false,
2023-01-25 02:28:03,2023-01-26 02:07:54,UTC-05:00,Watch the sunset?,false,
2023-01-25 02:28:03,2023-01-26 02:07:54,UTC-05:00,Took a vacation day?,false,
2023-01-25 02:28:03,2023-01-26 02:07:54,UTC-05:00,Work from home?,false,
2023-01-24 01:53:01,2023-01-25 00:28:03,UTC-07:00,Traveled on a plane,false,
2023-01-24 01:53:01,2023-01-25 00:28:03,UTC-07:00,Have any alcoholic drinks?,true,
2023-01-24 01:53:01,2023-01-25 00:28:03,UTC-07:00,Have any caffeine? ,true,
2023-01-24 01:53:01,2023-01-25 00:28:03,UTC-07:00,Feel energized throughout the day?,false,
2023-01-24 01:53:01,2023-01-25 00:28:03,UTC-07:00,Felt recovered?,false,
2023-01-24 01:53:01,2023-01-25 00:28:03,UTC-07:00,Experience any irritability?,false,
2023-01-24 01:53:01,2023-01-25 00:28:03,UTC-07:00,Eat any food close to bedtime?,false,
2023-01-24 01:53:01,2023-01-25 00:28:03,UTC-07:00,Used marijuana,true,
2023-01-24 01:53:01,2023-01-25 00:28:03,UTC-07:00,Spend time outdoors?,true,
2023-01-24 01:53:01,2023-01-25 00:28:03,UTC-07:00,Engage in sexual activity?,false,
2023-01-24 01:53:01,2023-01-25 00:28:03,UTC-07:00,Share your bed?,false,
2023-01-24 01:53:01,2023-01-25 00:28:03,UTC-07:00,Use a steam room?,true,
2023-01-24 01:53:01,2023-01-25 00:28:03,UTC-07:00,Spend time stretching?,false,
2023-01-24 01:53:01,2023-01-25 00:28:03,UTC-07:00,Watch the sunset?,false,
2023-01-24 01:53:01,2023-01-25 00:28:03,UTC-07:00,Took a vacation day?,false,
2023-01-24 01:53:01,2023-01-25 00:28:03,UTC-07:00,Work from home?,false,
2023-01-23 02:38:39,2023-01-24 01:53:01,UTC-07:00,Traveled on a plane,false,
2023-01-23 02:38:39,2023-01-24 01:53:01,UTC-07:00,Have any alcoholic drinks?,true,
2023-01-23 02:38:39,2023-01-24 01:53:01,UTC-07:00,Have any caffeine? ,false,
2023-01-23 02:38:39,2023-01-24 01:53:01,UTC-07:00,Feel energized throughout the day?,false,
2023-01-23 02:38:39,2023-01-24 01:53:01,UTC-07:00,Felt recovered?,false,
2023-01-23 02:38:39,2023-01-24 01:53:01,UTC-07:00,Experience any irritability?,false,
2023-01-23 02:38:39,2023-01-24 01:53:01,UTC-07:00,Eat any food close to bedtime?,false,
2023-01-23 02:38:39,2023-01-24 01:53:01,UTC-07:00,Used marijuana,true,
2023-01-23 02:38:39,2023-01-24 01:53:01,UTC-07:00,Spend time outdoors?,true,
2023-01-23 02:38:39,2023-01-24 01:53:01,UTC-07:00,Engage in sexual activity?,false,
2023-01-23 02:38:39,2023-01-24 01:53:01,UTC-07:00,Share your bed?,false,
2023-01-23 02:38:39,2023-01-24 01:53:01,UTC-07:00,Use a steam room?,false,
2023-01-23 02:38:39,2023-01-24 01:53:01,UTC-07:00,Spend time stretching?,false,
2023-01-23 02:38:39,2023-01-24 01:53:01,UTC-07:00,Watch the sunset?,false,
2023-01-23 02:38:39,2023-01-24 01:53:01,UTC-07:00,Took a vacation day?,false,
2023-01-23 02:38:39,2023-01-24 01:53:01,UTC-07:00,Work from home?,false,
2023-01-22 00:31:44,2023-01-23 02:38:39,UTC-07:00,Traveled on a plane,false,
2023-01-22 00:31:44,2023-01-23 02:38:39,UTC-07:00,Have any alcoholic drinks?,true,
2023-01-22 00:31:44,2023-01-23 02:38:39,UTC-07:00,Have any caffeine? ,true,
2023-01-22 00:31:44,2023-01-23 02:38:39,UTC-07:00,Feel energized throughout the day?,false,
2023-01-22 00:31:44,2023-01-23 02:38:39,UTC-07:00,Felt recovered?,false,
2023-01-22 00:31:44,2023-01-23 02:38:39,UTC-07:00,Experience any irritability?,false,
2023-01-22 00:31:44,2023-01-23 02:38:39,UTC-07:00,Eat any food close to bedtime?,false,
2023-01-22 00:31:44,2023-01-23 02:38:39,UTC-07:00,Used marijuana,true,
2023-01-22 00:31:44,2023-01-23 02:38:39,UTC-07:00,Spend time outdoors?,true,
2023-01-22 00:31:44,2023-01-23 02:38:39,UTC-07:00,Engage in sexual activity?,false,
2023-01-22 00:31:44,2023-01-23 02:38:39,UTC-07:00,Share your bed?,false,
2023-01-22 00:31:44,2023-01-23 02:38:39,UTC-07:00,Use a steam room?,false,
2023-01-22 00:31:44,2023-01-23 02:38:39,UTC-07:00,Spend time stretching?,false,
2023-01-22 00:31:44,2023-01-23 02:38:39,UTC-07:00,Watch the sunset?,false,
2023-01-22 00:31:44,2023-01-23 02:38:39,UTC-07:00,Took a vacation day?,false,
